"ensembl_gene_id" "size"
"822" "ENSG00000060718" 232405
"823" "ENSG00000060749" 100505
"824" "ENSG00000060762" 18094
"825" "ENSG00000060971" 34113
"826" "ENSG00000060982" 139077
"827" "ENSG00000061273" 50410
"828" "ENSG00000061337" 57798
"829" "ENSG00000061455" 105025
"830" "ENSG00000061492" 8375
"831" "ENSG00000061656" 5265
"832" "ENSG00000061676" 129743
"833" "ENSG00000061794" 45473
"834" "ENSG00000061918" 48819
"835" "ENSG00000061936" 88657
"836" "ENSG00000061938" 48581
"837" "ENSG00000061987" 133659
"838" "ENSG00000062038" 91279
"839" "ENSG00000062096" 71256
"840" "ENSG00000062194" 90731
"841" "ENSG00000062282" 42023
"842" "ENSG00000062370" 40662
"843" "ENSG00000062485" 28692
"844" "ENSG00000062524" 10250
"845" "ENSG00000062582" 3335
"846" "ENSG00000062598" 66935
"847" "ENSG00000062650" 86536
"848" "ENSG00000062716" 135063
"849" "ENSG00000062725" 83084
"850" "ENSG00000062822" 33814
"851" "ENSG00000063015" 51539
"852" "ENSG00000063046" 35933
"853" "ENSG00000063127" 35577
"854" "ENSG00000063169" 95081
"855" "ENSG00000063176" 11426
"856" "ENSG00000063177" 3856
"857" "ENSG00000063180" 8241
"858" "ENSG00000063241" 9358
"859" "ENSG00000063244" 20570
"860" "ENSG00000063245" 34632
"861" "ENSG00000063322" 9338
"862" "ENSG00000063438" 116577
"863" "ENSG00000063515" 3299
"864" "ENSG00000063587" 25963
"865" "ENSG00000063601" 72137
"866" "ENSG00000063660" 32413
"867" "ENSG00000063761" 134905
"868" "ENSG00000063854" 31537
"869" "ENSG00000063978" 53637
"870" "ENSG00000064012" 128393
"871" "ENSG00000064042" 340437
"872" "ENSG00000064102" 33145
"873" "ENSG00000064115" 42855
"874" "ENSG00000064195" 5219
"875" "ENSG00000064199" 23674
"876" "ENSG00000064201" 16207
"877" "ENSG00000064205" 13665
"878" "ENSG00000064218" 15077
"879" "ENSG00000064225" 88965
"880" "ENSG00000064270" 95660
"881" "ENSG00000064300" 19715
"882" "ENSG00000064309" 107539
"883" "ENSG00000064313" 102089
"884" "ENSG00000064393" 216428
"885" "ENSG00000064419" 100993
"886" "ENSG00000064489" 46589
"887" "ENSG00000064490" 9640
"888" "ENSG00000064545" 19344
"889" "ENSG00000064547" 5275
"890" "ENSG00000064601" 8805
"891" "ENSG00000064607" 43135
"892" "ENSG00000064651" 105911
"893" "ENSG00000064652" 185915
"894" "ENSG00000064655" 294220
"895" "ENSG00000064666" 12482
"896" "ENSG00000064687" 25575
"897" "ENSG00000064692" 152865
"898" "ENSG00000064703" 20770
"899" "ENSG00000064726" 50829
"900" "ENSG00000064763" 192105
"901" "ENSG00000064787" 133817
"902" "ENSG00000064835" 17180
"903" "ENSG00000064886" 42669
"904" "ENSG00000064932" 66631
"905" "ENSG00000064933" 93544
"906" "ENSG00000064961" 6311
"907" "ENSG00000064989" 106496
"908" "ENSG00000064995" 11730
"909" "ENSG00000064999" 202151
"910" "ENSG00000065000" 63480
"911" "ENSG00000065029" 37076
"912" "ENSG00000065054" 13670
"913" "ENSG00000065057" 8051
"914" "ENSG00000065060" 85431
"915" "ENSG00000065135" 51580
"916" "ENSG00000065150" 70638
"917" "ENSG00000065154" 21673
"918" "ENSG00000065183" 36823
"919" "ENSG00000065243" 152033
"920" "ENSG00000065268" 14106
"921" "ENSG00000065308" 79652
"922" "ENSG00000065320" 222490
"923" "ENSG00000065325" 69893
"924" "ENSG00000065328" 49552
"925" "ENSG00000065357" 26708
"926" "ENSG00000065361" 26706
"927" "ENSG00000065371" 23657
"928" "ENSG00000065413" 344156
"929" "ENSG00000065427" 21169
"930" "ENSG00000065457" 26432
"931" "ENSG00000065485" 158202
"932" "ENSG00000065491" 75198
"933" "ENSG00000065518" 6179
"934" "ENSG00000065526" 104361
"935" "ENSG00000065534" 274283
"936" "ENSG00000065548" 23108
"937" "ENSG00000065559" 123001
"938" "ENSG00000065600" 50973
"939" "ENSG00000065609" 156811
"940" "ENSG00000065613" 62093
"941" "ENSG00000065615" 107767
"942" "ENSG00000065618" 54594
"943" "ENSG00000065621" 36077
"944" "ENSG00000065665" 40324
"945" "ENSG00000065675" 153158
"946" "ENSG00000065717" 49996
"947" "ENSG00000065802" 25508
"948" "ENSG00000065809" 256340
"949" "ENSG00000065833" 220649
"950" "ENSG00000065882" 248091
"951" "ENSG00000065883" 149459
"952" "ENSG00000065911" 31393
"953" "ENSG00000065923" 159867
"954" "ENSG00000065970" 22801
"955" "ENSG00000065978" 21387
"956" "ENSG00000065989" 52857
"957" "ENSG00000066027" 76443
"958" "ENSG00000066032" 1463630
"959" "ENSG00000066044" 47086
"960" "ENSG00000066056" 22126
"961" "ENSG00000066084" 243672
"962" "ENSG00000066117" 15507
"963" "ENSG00000066135" 55369
"964" "ENSG00000066136" 79955
"965" "ENSG00000066185" 25924
"966" "ENSG00000066230" 53993
"967" "ENSG00000066248" 134555
"968" "ENSG00000066279" 62573
"969" "ENSG00000066294" 38421
"970" "ENSG00000066322" 4676
"971" "ENSG00000066336" 23687
"972" "ENSG00000066379" 6010
"973" "ENSG00000066382" 202379
"974" "ENSG00000066405" 34920
"975" "ENSG00000066422" 28246
"976" "ENSG00000066427" 62125
"977" "ENSG00000066455" 45642
"978" "ENSG00000066468" 120126
"979" "ENSG00000066557" 60774
"980" "ENSG00000066583" 19279
"981" "ENSG00000066629" 204367
"982" "ENSG00000066651" 217338
"983" "ENSG00000066654" 39268
"984" "ENSG00000066697" 24591
"985" "ENSG00000066735" 44440
"986" "ENSG00000066739" 84146
"987" "ENSG00000066777" 170270
"988" "ENSG00000066813" 40201
"989" "ENSG00000066827" 235261
"990" "ENSG00000066855" 126527
"991" "ENSG00000066923" 43925
"992" "ENSG00000066926" 42355
"993" "ENSG00000066933" 296286
"994" "ENSG00000067048" 16370
"995" "ENSG00000067057" 71385
"996" "ENSG00000067064" 9967
"997" "ENSG00000067066" 129664
"998" "ENSG00000067082" 9285
"999" "ENSG00000067113" 110115
"1000" "ENSG00000067141" 253495
"1001" "ENSG00000067167" 35198
"1002" "ENSG00000067177" 135505
"1003" "ENSG00000067182" 13357
"1004" "ENSG00000067191" 24249
"1005" "ENSG00000067208" 283708
"1006" "ENSG00000067221" 15696
"1007" "ENSG00000067225" 32790
"1008" "ENSG00000067248" 51639
"1009" "ENSG00000067334" 13634
"1010" "ENSG00000067365" 27971
"1011" "ENSG00000067369" 107667
"1012" "ENSG00000067445" 10969
"1013" "ENSG00000067533" 52690
"1014" "ENSG00000067560" 53859
"1015" "ENSG00000067596" 126473
"1016" "ENSG00000067601" 3816
"1017" "ENSG00000067606" 134984
"1018" "ENSG00000067646" 47225
"1019" "ENSG00000067704" 53909
"1020" "ENSG00000067715" 588015
"1021" "ENSG00000067798" 888369
"1022" "ENSG00000067829" 8746
"1023" "ENSG00000067836" 5912
"1024" "ENSG00000067840" 28399
"1025" "ENSG00000067842" 65297
"1026" "ENSG00000067900" 164907
"1027" "ENSG00000067955" 72074
"1028" "ENSG00000067992" 85222
"1029" "ENSG00000068001" 4992
"1030" "ENSG00000068024" 353486
"1031" "ENSG00000068028" 11198
"1032" "ENSG00000068078" 15579
"1033" "ENSG00000068079" 7716
"1034" "ENSG00000068097" 37914
"1035" "ENSG00000068120" 4810
"1036" "ENSG00000068137" 9080
"1037" "ENSG00000068305" 151071
"1038" "ENSG00000068308" 36362
"1039" "ENSG00000068323" 14684
"1040" "ENSG00000068354" 22895
"1041" "ENSG00000068366" 109159
"1042" "ENSG00000068383" 245693
"1043" "ENSG00000068394" 10328
"1044" "ENSG00000068400" 28545
"1045" "ENSG00000068438" 10343
"1046" "ENSG00000068489" 50977
"1047" "ENSG00000068615" 124090
"1048" "ENSG00000068650" 197130
"1049" "ENSG00000068654" 85939
"1050" "ENSG00000068697" 18978
"1051" "ENSG00000068724" 160268
"1052" "ENSG00000068745" 52350
"1053" "ENSG00000068781" 246592
"1054" "ENSG00000068784" 223485
"1055" "ENSG00000068796" 84863
"1056" "ENSG00000068831" 18545
"1057" "ENSG00000068878" 106924
"1058" "ENSG00000068885" 142894
"1059" "ENSG00000068903" 21307
"1060" "ENSG00000068912" 46029
"1061" "ENSG00000068971" 16922
"1062" "ENSG00000068976" 13585
"1063" "ENSG00000068985" 8537
"1064" "ENSG00000069011" 7079
"1065" "ENSG00000069018" 152800
"1066" "ENSG00000069020" 573213
"1067" "ENSG00000069122" 102421
"1068" "ENSG00000069188" 310061
"1069" "ENSG00000069206" 86040
"1070" "ENSG00000069248" 68082
"1071" "ENSG00000069275" 37360
"1072" "ENSG00000069329" 33386
"1073" "ENSG00000069345" 18312
"1074" "ENSG00000069399" 12339
"1075" "ENSG00000069424" 110266
"1076" "ENSG00000069431" 145154
"1077" "ENSG00000069482" 7396
"1078" "ENSG00000069493" 34584
"1079" "ENSG00000069509" 19220
"1080" "ENSG00000069535" 115840
"1081" "ENSG00000069667" 741018
"1082" "ENSG00000069696" 3437
"1083" "ENSG00000069702" 225992
"1084" "ENSG00000069764" 21760
"1085" "ENSG00000069812" 12252
"1086" "ENSG00000069849" 50425
"1087" "ENSG00000069869" 166738
"1088" "ENSG00000069943" 36688
"1089" "ENSG00000069956" 115269
"1090" "ENSG00000069966" 76292
"1091" "ENSG00000069974" 116147
"1092" "ENSG00000069998" 27776
"1093" "ENSG00000070010" 29291
"1094" "ENSG00000070018" 151019
"1095" "ENSG00000070019" 83967
"1096" "ENSG00000070031" 872
"1097" "ENSG00000070047" 35752
"1098" "ENSG00000070061" 67430
"1099" "ENSG00000070081" 141827
"1100" "ENSG00000070087" 85884
"1101" "ENSG00000070159" 122847
"1102" "ENSG00000070182" 133624
"1103" "ENSG00000070190" 53363
"1104" "ENSG00000070193" 89459
"1105" "ENSG00000070214" 194549
"1106" "ENSG00000070269" 162252
"1107" "ENSG00000070366" 243946
"1108" "ENSG00000070367" 68398
"1109" "ENSG00000070371" 112246
"1110" "ENSG00000070388" 4494
"1111" "ENSG00000070404" 7000
"1112" "ENSG00000070413" 86172
"1113" "ENSG00000070423" 15707
"1114" "ENSG00000070444" 17031
"1115" "ENSG00000070476" 38290
"1116" "ENSG00000070495" 13967
"1117" "ENSG00000070501" 33354
"1118" "ENSG00000070526" 19025
"1119" "ENSG00000070540" 36565
"1120" "ENSG00000070601" 95950
"1121" "ENSG00000070610" 12362
"1122" "ENSG00000070614" 72393
"1123" "ENSG00000070669" 20865
"1124" "ENSG00000070718" 18727
"1125" "ENSG00000070729" 88788
"1126" "ENSG00000070731" 21579
"1127" "ENSG00000070748" 58847
"1128" "ENSG00000070756" 36993
"1129" "ENSG00000070759" 147280
"1130" "ENSG00000070761" 15789
"1131" "ENSG00000070770" 40199
"1132" "ENSG00000070778" 89229
"1133" "ENSG00000070785" 136200
"1134" "ENSG00000070808" 70602
"1135" "ENSG00000070814" 42679
"1136" "ENSG00000070831" 48733
"1137" "ENSG00000070882" 185094
"1138" "ENSG00000070886" 40106
"1139" "ENSG00000070915" 50643
"1140" "ENSG00000070950" 188371
"1141" "ENSG00000070961" 121317
"1142" "ENSG00000070985" 39999
"1143" "ENSG00000071051" 149362
"1144" "ENSG00000071054" 197840
"1145" "ENSG00000071073" 112026
"1146" "ENSG00000071082" 21803
"1147" "ENSG00000071127" 48883
"1148" "ENSG00000071189" 149740
"1149" "ENSG00000071203" 14652
"1150" "ENSG00000071205" 340713
"1151" "ENSG00000071242" 497087
"1152" "ENSG00000071243" 26453
"1153" "ENSG00000071246" 21547
"1154" "ENSG00000071282" 72861
"1155" "ENSG00000071462" 14615
"1156" "ENSG00000071537" 62306
"1157" "ENSG00000071539" 26473
"1158" "ENSG00000071553" 7883
"1159" "ENSG00000071564" 43324
"1160" "ENSG00000071575" 25824
"1161" "ENSG00000071626" 28118
"1162" "ENSG00000071655" 19269
"1163" "ENSG00000071677" 601
"1164" "ENSG00000071794" 56427
"1165" "ENSG00000071859" 6513
"1166" "ENSG00000071889" 10083
"1167" "ENSG00000071894" 16106
"1168" "ENSG00000071909" 477026
"1169" "ENSG00000071967" 35882
"1170" "ENSG00000071991" 103055
"1171" "ENSG00000071994" 9397
"1172" "ENSG00000072041" 54138
"1173" "ENSG00000072042" 18993
"1174" "ENSG00000072062" 26396
"1175" "ENSG00000072071" 58444
"1176" "ENSG00000072080" 26455
"1177" "ENSG00000072110" 105312
"1178" "ENSG00000072121" 89216
"1179" "ENSG00000072133" 148010
"1180" "ENSG00000072134" 121100
"1181" "ENSG00000072135" 19360
"1182" "ENSG00000072163" 43405
"1183" "ENSG00000072182" 24602
"1184" "ENSG00000072195" 58786
"1185" "ENSG00000072201" 242104
"1186" "ENSG00000072210" 37624
"1187" "ENSG00000072274" 69642
"1188" "ENSG00000072310" 26603
"1189" "ENSG00000072315" 314765
"1190" "ENSG00000072364" 88239
"1191" "ENSG00000072401" 35772
"1192" "ENSG00000072415" 95348
"1193" "ENSG00000072422" 132002
"1194" "ENSG00000072501" 48579
"1195" "ENSG00000072506" 3112
"1196" "ENSG00000072518" 72092
"1197" "ENSG00000072571" 31738
"1198" "ENSG00000072609" 134117
"1199" "ENSG00000072657" 583492
"1200" "ENSG00000072682" 105168
"1201" "ENSG00000072694" 15511
"1202" "ENSG00000072736" 144508
"1203" "ENSG00000072756" 26502
"1204" "ENSG00000072778" 8141
"1205" "ENSG00000072786" 146145
"1206" "ENSG00000072803" 145324
"1207" "ENSG00000072818" 14948
"1208" "ENSG00000072832" 145002
"1209" "ENSG00000072840" 103104
"1210" "ENSG00000072849" 15557
"1211" "ENSG00000072858" 97020
"1212" "ENSG00000072864" 91424
"1213" "ENSG00000072952" 120897
"1214" "ENSG00000072954" 28884
"1215" "ENSG00000072958" 48052
"1216" "ENSG00000073008" 22364
"1217" "ENSG00000073050" 37162
"1218" "ENSG00000073060" 105812
"1219" "ENSG00000073067" 6459
"1220" "ENSG00000073111" 24026
"1221" "ENSG00000073146" 71811
"1222" "ENSG00000073150" 9564
"1223" "ENSG00000073169" 16605
"1224" "ENSG00000073282" 265887
"1225" "ENSG00000073331" 157112
"1226" "ENSG00000073350" 50129
"1227" "ENSG00000073417" 158705
"1228" "ENSG00000073464" 80685
"1229" "ENSG00000073536" 13574
"1230" "ENSG00000073578" 38779
"1231" "ENSG00000073584" 23692
"1232" "ENSG00000073598" 9117
"1233" "ENSG00000073605" 15259
"1234" "ENSG00000073614" 109263
"1235" "ENSG00000073670" 22858
"1236" "ENSG00000073711" 182166
"1237" "ENSG00000073712" 95167
"1238" "ENSG00000073734" 115826
"1239" "ENSG00000073737" 31378
"1240" "ENSG00000073754" 67345
"1241" "ENSG00000073756" 9131
"1242" "ENSG00000073792" 181912
"1243" "ENSG00000073803" 206153
"1244" "ENSG00000073849" 148228
"1245" "ENSG00000073861" 12886
"1246" "ENSG00000073905" 847
"1247" "ENSG00000073910" 452412
"1248" "ENSG00000073921" 112707
"1249" "ENSG00000073969" 167010
"1250" "ENSG00000074047" 257030
"1251" "ENSG00000074054" 311700
"1252" "ENSG00000074071" 1260
"1253" "ENSG00000074181" 41957
"1254" "ENSG00000074201" 122858
"1255" "ENSG00000074211" 243022
"1256" "ENSG00000074219" 21862
"1257" "ENSG00000074266" 77601
"1258" "ENSG00000074276" 53463
"1259" "ENSG00000074317" 10474
"1260" "ENSG00000074319" 58615
"1261" "ENSG00000074356" 44088
"1262" "ENSG00000074370" 40594
"1263" "ENSG00000074410" 60468
"1264" "ENSG00000074416" 363128
"1265" "ENSG00000074527" 133382
"1266" "ENSG00000074582" 4679
"1267" "ENSG00000074590" 75609
"1268" "ENSG00000074603" 75241
"1269" "ENSG00000074621" 49629
"1270" "ENSG00000074657" 123880
"1271" "ENSG00000074660" 11886
"1272" "ENSG00000074695" 31442
"1273" "ENSG00000074696" 47931
"1274" "ENSG00000074706" 202307
"1275" "ENSG00000074755" 138585
"1276" "ENSG00000074771" 60471
"1277" "ENSG00000074800" 18190
"1278" "ENSG00000074803" 125640
"1279" "ENSG00000074842" 28988
"1280" "ENSG00000074855" 11632
"1281" "ENSG00000074935" 16866
"1282" "ENSG00000074964" 158176
"1283" "ENSG00000074966" 67857
"1284" "ENSG00000075035" 121249
"1285" "ENSG00000075043" 72469
"1286" "ENSG00000075073" 13015
"1287" "ENSG00000075089" 42743
"1288" "ENSG00000075131" 50555
"1289" "ENSG00000075142" 21878
"1290" "ENSG00000075151" 370993
"1291" "ENSG00000075188" 47017
"1292" "ENSG00000075213" 536947
"1293" "ENSG00000075218" 33940
"1294" "ENSG00000075223" 179821
"1295" "ENSG00000075234" 26047
"1296" "ENSG00000075239" 30908
"1297" "ENSG00000075240" 103778
"1298" "ENSG00000075275" 176786
"1299" "ENSG00000075290" 20735
"1300" "ENSG00000075292" 158508
"1301" "ENSG00000075303" 42792
"1302" "ENSG00000075336" 12008
"1303" "ENSG00000075340" 160607
"1304" "ENSG00000075388" 4319
"1305" "ENSG00000075391" 390043
"1306" "ENSG00000075399" 13764
"1307" "ENSG00000075407" 55959
"1308" "ENSG00000075413" 118454
"1309" "ENSG00000075415" 12788
"1310" "ENSG00000075420" 362091
"1311" "ENSG00000075426" 24869
"1312" "ENSG00000075429" 59634
"1313" "ENSG00000075461" 68691
"1314" "ENSG00000075539" 282965
"1315" "ENSG00000075568" 239615
"1316" "ENSG00000075618" 13839
"1317" "ENSG00000075624" 37493
"1318" "ENSG00000075643" 84660
"1319" "ENSG00000075651" 210546
"1320" "ENSG00000075673" 32064
"1321" "ENSG00000075702" 50459
"1322" "ENSG00000075711" 256770
"1323" "ENSG00000075785" 132273
"1324" "ENSG00000075790" 48924
"1325" "ENSG00000075826" 33218
"1326" "ENSG00000075856" 39186
"1327" "ENSG00000075884" 676990
"1328" "ENSG00000075886" 6815
"1329" "ENSG00000075891" 94548
"1330" "ENSG00000075914" 60825
"1331" "ENSG00000075945" 163882
"1332" "ENSG00000075975" 29151
"1333" "ENSG00000076003" 36817
"1334" "ENSG00000076043" 10844
"1335" "ENSG00000076053" 14173
"1336" "ENSG00000076067" 74373
"1337" "ENSG00000076108" 41220
"1338" "ENSG00000076201" 32424
"1339" "ENSG00000076242" 57496
"1340" "ENSG00000076248" 29128
"1341" "ENSG00000076258" 27901
"1342" "ENSG00000076321" 71751
"1343" "ENSG00000076344" 7679
"1344" "ENSG00000076351" 12555
"1345" "ENSG00000076356" 222142
"1346" "ENSG00000076382" 21460
"1347" "ENSG00000076513" 40577
"1348" "ENSG00000076554" 196487
"1349" "ENSG00000076555" 151639
"1350" "ENSG00000076604" 6945
"1351" "ENSG00000076641" 144258
"1352" "ENSG00000076650" 49643
"1353" "ENSG00000076662" 5885
"1354" "ENSG00000076685" 190420
"1355" "ENSG00000076706" 12992
"1356" "ENSG00000076716" 115386
"1357" "ENSG00000076770" 120648
"1358" "ENSG00000076826" 22441
"1359" "ENSG00000076864" 73136
"1360" "ENSG00000076924" 10020
"1361" "ENSG00000076928" 46977
"1362" "ENSG00000076944" 11101
"1363" "ENSG00000076984" 10635
"1364" "ENSG00000077009" 9347
"1365" "ENSG00000077044" 117610
"1366" "ENSG00000077063" 163488
"1367" "ENSG00000077080" 13351
"1368" "ENSG00000077092" 910045
"1369" "ENSG00000077097" 66931
"1370" "ENSG00000077147" 69342
"1371" "ENSG00000077150" 8414
"1372" "ENSG00000077152" 10440
"1373" "ENSG00000077157" 244007
"1374" "ENSG00000077232" 78209
"1375" "ENSG00000077235" 90358
"1376" "ENSG00000077238" 51110
"1377" "ENSG00000077254" 63865
"1378" "ENSG00000077264" 283076
"1379" "ENSG00000077274" 25384
"1380" "ENSG00000077279" 118650
"1381" "ENSG00000077312" 14752
"1382" "ENSG00000077327" 108779
"1383" "ENSG00000077348" 10991
"1384" "ENSG00000077380" 62749
"1385" "ENSG00000077420" 129462
"1386" "ENSG00000077454" 12118
"1387" "ENSG00000077458" 21456
"1388" "ENSG00000077463" 8457
"1389" "ENSG00000077498" 117884
"1390" "ENSG00000077514" 175266
"1391" "ENSG00000077522" 100490
"1392" "ENSG00000077549" 146764
"1393" "ENSG00000077585" 79360
"1394" "ENSG00000077616" 61379
"1395" "ENSG00000077684" 65524
"1396" "ENSG00000077713" 55142
"1397" "ENSG00000077721" 116281
"1398" "ENSG00000077782" 68619
"1399" "ENSG00000077800" 30476
"1400" "ENSG00000077935" 69556
"1401" "ENSG00000077942" 98897
"1402" "ENSG00000077943" 205968
"1403" "ENSG00000077984" 10659
"1404" "ENSG00000078018" 310100
"1405" "ENSG00000078043" 116942
"1406" "ENSG00000078053" 247716
"1407" "ENSG00000078061" 10703
"1408" "ENSG00000078070" 100857
"1409" "ENSG00000078081" 41624
"1410" "ENSG00000078098" 74467
"1411" "ENSG00000078114" 513038
"1412" "ENSG00000078124" 165938
"1413" "ENSG00000078140" 84683
"1414" "ENSG00000078142" 132596
"1415" "ENSG00000078177" 101455
"1416" "ENSG00000078237" 52265
"1417" "ENSG00000078246" 63915
"1418" "ENSG00000078269" 117313
"1419" "ENSG00000078295" 433943
"1420" "ENSG00000078304" 166280
"1421" "ENSG00000078319" 7024
"1422" "ENSG00000078328" 2473538
"1423" "ENSG00000078369" 107007
"1424" "ENSG00000078399" 12742
"1425" "ENSG00000078401" 6833
"1426" "ENSG00000078403" 218984
"1427" "ENSG00000078487" 28166
"1428" "ENSG00000078549" 59166
"1429" "ENSG00000078579" 10164
"1430" "ENSG00000078589" 18395
"1431" "ENSG00000078596" 7283
"1432" "ENSG00000078618" 89614
"1433" "ENSG00000078668" 14313
"1434" "ENSG00000078674" 107106
"1435" "ENSG00000078687" 150119
"1436" "ENSG00000078699" 159961
"1437" "ENSG00000078725" 215977
"1438" "ENSG00000078747" 148538
"1439" "ENSG00000078795" 54779
"1440" "ENSG00000078804" 9100
"1441" "ENSG00000078808" 15100
"1442" "ENSG00000078814" 46627
"1443" "ENSG00000078898" 15999
"1444" "ENSG00000078900" 83685
"1445" "ENSG00000078902" 35283
"1446" "ENSG00000078967" 29700
"1447" "ENSG00000079101" 53346
"1448" "ENSG00000079102" 148314
"1449" "ENSG00000079112" 90141
"1450" "ENSG00000079134" 53530
"1451" "ENSG00000079150" 14936
"1452" "ENSG00000079156" 208412
"1453" "ENSG00000079215" 91746
"1454" "ENSG00000079246" 98839
"1455" "ENSG00000079257" 26826
"1456" "ENSG00000079263" 110105
"1457" "ENSG00000079277" 59436
"1458" "ENSG00000079308" 234394
"1459" "ENSG00000079313" 33235
"1460" "ENSG00000079332" 23234
"1461" "ENSG00000079335" 175276
"1462" "ENSG00000079337" 36677
"1463" "ENSG00000079385" 53930
"1464" "ENSG00000079387" 63182
"1465" "ENSG00000079393" 14789
"1466" "ENSG00000079432" 27260
"1467" "ENSG00000079435" 25874
"1468" "ENSG00000079459" 43731
"1469" "ENSG00000079462" 6513
"1470" "ENSG00000079482" 484564
"1471" "ENSG00000079557" 22256
"1472" "ENSG00000079616" 14658
"1473" "ENSG00000079689" 49582
"1474" "ENSG00000079691" 341452
"1475" "ENSG00000079739" 66834
"1476" "ENSG00000079785" 43168
"1477" "ENSG00000079805" 115433
