ENSEMBL_ID	Gene_ID	P7469_501	P7469_502	P7469_503	P7469_504	P7469_505	P7469_506	P7469_507	P7469_508
ENSG00000010404	IDS	18.8556	19.6589	16.7562	15.4273	11.6467	10.2983	16.5331	17.0021
ENSG00000010438	PRSS3	60.7183	57.3035	97.5598	74.6691	80.8372	70.8481	263.306	167.976
ENSG00000010539	ZNF200	6.49361	6.23758	5.7585	5.98803	7.07657	6.31574	2.92352	3.82608
ENSG00000010610	CD4	6.04404	7.75772	5.88269	6.43916	9.32341	6.77013	8.10128	7.15683
ENSG00000010626	LRRC23	11.1329	9.75689	8.75242	9.76385	7.98883	8.69897	23.7529	18.9185
ENSG00000010671	BTK	0.0253664	0.0113456	0	0	0.090012	0.0160004	0	0
ENSG00000010704	HFE	6.95556	6.93646	7.78538	5.65702	7.27813	5.97518	5.39649	5.49778
ENSG00000010803	SCMH1	26.5213	30.3822	34.2805	30.1896	31.1442	31.8467	35.8619	34.0123
ENSG00000010810	FYN	198.084	203.036	223.947	217.82	187.043	187.359	252.63	285.615
ENSG00000010818	HIVEP2	2.75441	1.21955	1.55398	1.0013	1.11726	1.1949	1.1313	2.27645
ENSG00000010932	FMO1	0	0	0	0	0	0	0	0
ENSG00000011007	TCEB3	21.9374	22.2264	24.4766	22.3915	27.2107	26.8987	23.4957	29.3725
ENSG00000011009	LYPLA2	16.4055	36.1608	46.9838	51.7055	35.8524	41.3847	90.5668	78.8936
ENSG00000011021	CLCN6	4.14727	6.3658	3.88515	4.18513	4.77853	5.11758	5.20932	5.44366
ENSG00000011028	MRC2	0.0140368	0.0756809	0.129508	0.0991252	0.12143	0.11813	0.159891	0.0832575
ENSG00000011052	NME2	7.04285	6.58271	10.3476	17.9505	10.1468	15.5115	9.83497	5.13923
ENSG00000011083	SLC6A7	0	0	0.0059558	0.106761	0	0	0.00973917	0.0101857
ENSG00000011105	TSPAN9	7.62569	11.8404	12.1983	13.1902	8.99721	9.82222	15.9701	11.9392
ENSG00000011114	BTBD7	10.9279	10.1174	9.15934	9.09507	9.15483	9.11277	3.63382	6.18934
ENSG00000011132	APBA3	2.24442	6.67679	8.24497	9.88166	7.83755	9.68214	28.4582	22.4253
ENSG00000011143	MKS1	19.4253	25.5099	24.7169	21.564	25.668	22.9038	72.1275	57.2941
ENSG00000011198	ABHD5	12.3062	10.9872	11.4136	11.2479	10.2502	10.8097	7.69906	8.35791
ENSG00000011201	KAL1	0	0	0	0	0	0	0	0
ENSG00000011243	AKAP8L	52.6045	51.0076	46.4898	51.2488	55.0445	45.9819	143.978	103.793
ENSG00000011258	MBTD1	9.01593	7.71034	5.17047	5.12573	6.15683	6.16497	0.791788	2.90309
ENSG00000011260	UTP18	92.7089	71.8911	87.7299	77.208	94.3786	88.3021	29.9408	47.795
ENSG00000011275	RNF216	11.9531	11.9124	13.454	14.1963	12.9544	14.8707	16.6211	18.8613
ENSG00000011295	TTC19	31.5741	28.4844	28.9566	27.6892	28.6659	29.32	17.5797	28.5954
ENSG00000011304	PTBP1	266.224	341.128	482.457	528.287	422.583	429.449	568.087	436.8
ENSG00000011332	DPF1	1.36117	2.71743	3.81627	4.34484	2.86136	3.07218	10.4101	8.1783
ENSG00000011347	SYT7	0.353554	0.410404	0.616612	1.07702	1.21447	0.948754	1.32495	1.26147
ENSG00000011376	LARS2	29.3411	20.0988	20.02	20.564	22.4542	20.0483	17.3809	16.6506
ENSG00000011405	PIK3C2A	27.26	27.2626	10.0919	18.1944	21.6896	20.6704	0.755305	3.26996
ENSG00000011422	PLAUR	3.94642	5.0293	7.08177	4.51833	3.43332	5.77663	9.13205	7.38991
ENSG00000011426	ANLN	150.044	129.066	92.1167	124.605	90.8349	89.837	4.63363	6.64438
ENSG00000011451	WIZ	1.47345	4.97522	6.98891	8.70048	5.07495	6.52539	16.6405	15.0662
ENSG00000011454	RABGAP1	26.3919	25.4061	18.4737	18.7826	19.2426	17.1695	6.70407	17.1489
ENSG00000011465	DCN	0.0650875	0.0825567	0.136987	0.0233126	0.0188675	0.0369159	0	0.798023
ENSG00000011478	QPCTL	2.6079	4.72059	6.99942	7.17009	6.93437	8.69555	11.1928	8.90164
ENSG00000011485	PPP5C	91.2117	112.951	135.194	124.985	139.582	118.545	118.355	85.6897
ENSG00000011523	CEP68	3.30423	4.36433	7.67917	5.81582	4.14548	5.13715	6.85524	5.96326
ENSG00000011566	MAP4K3	31.8832	25.5647	25.2085	12.6837	25.6207	18.5116	2.90768	5.14783
ENSG00000011590	ZBTB32	0	0	0	0.0134081	0.0455988	0.0711388	0	0.0148329
ENSG00000011600	TYROBP	0	0	0	0	0	0	0	0
ENSG00000011638	TMEM159	0.434088	0.372634	0.439722	0.543636	0.839707	0.543111	1.92904	1.49626
ENSG00000011677	GABRA3	0.310377	0.106688	0.54811	0.192331	0.443272	0.0636746	0.219973	0.662423
ENSG00000012048	BRCA1	30.3422	26.1704	15.3379	19.5354	18.4674	21.8358	2.32721	4.23063
ENSG00000012061	ERCC1	31.4251	59.7647	77.3361	72.072	67.1073	71.3475	177.608	124.905
ENSG00000012124	CD22	0.466857	0.415538	0.554544	0.317497	0.357495	0.149053	0.609865	0.463021
ENSG00000012171	SEMA3B	7.93949	16.1268	16.775	17.7608	9.05551	10.959	27.9678	27.0534
ENSG00000012174	MBTPS2	15.6992	13.0517	10.8647	12.4577	15.0267	14.1522	4.70548	9.93027
ENSG00000012211	PRICKLE3	3.97053	9.22427	9.55367	10.4713	8.93177	9.24575	21.0634	18.1747
ENSG00000012223	LTF	0.0664179	0.0353276	0.109296	0.141378	0.161569	0.269462	0.707059	0.528961
ENSG00000012232	EXTL3	12.9176	13.5773	18.562	12.5011	17.2501	16.0269	18.4673	16.8359
ENSG00000012504	NR1H4	0	0	0	0	0	0	0.0168739	0
ENSG00000012660	ELOVL5	69.4508	64.4764	57.4522	56.382	64.3731	61.4847	27.8268	41.9443
ENSG00000012779	ALOX5	0	0.0114891	0.0106634	0.0474085	0	0	0.0894151	0
ENSG00000012817	KDM5D	0	0	0	0	0.0344281	0.0286046	0.0320638	0.016767
ENSG00000012822	CALCOCO1	16.6286	17.5705	11.2116	9.88508	13.5559	15.5971	59.4598	49.1954
ENSG00000012963	UBR7	42.1243	32.0892	35.3977	34.0273	33.7527	30.8331	18.8519	20.8808
ENSG00000012983	MAP4K5	41.3936	45.1868	30.076	35.9648	35.3795	31.2906	3.95807	13.6903
ENSG00000013016	EHD3	0	0	0	0	0	0.00857528	0	0.00255947
ENSG00000013275	PSMC4	56.0634	76.7851	110.016	103.759	88.3427	94.1374	154.33	119.768
ENSG00000013288	MAN2B2	1.33095	6.17533	9.06476	4.74559	3.08947	4.57623	10.0473	8.87021
ENSG00000013293	SLC7A14	0.000170797	0.000343161	0.000789938	0.000230208	0.00155369	0.00257945	0.000168582	0.000611212
ENSG00000013297	CLDN11	53.2171	59.2878	61.554	63.1523	45.8664	46.9978	62.5856	64.742
ENSG00000013306	SLC25A39	42.119	116.48	191.691	210.938	151.3	180.091	240.385	185.065
ENSG00000013364	MVP	15.156	18.422	16.176	17.9623	17.7891	19.4778	67.2539	49.8189
ENSG00000013374	NUB1	74.7991	64.8577	62.9707	65.9631	63.822	63.7651	45.3301	76.1957
ENSG00000013375	PGM3	116.219	87.0715	62.0843	54.021	63.1362	57.8418	38.2345	50.7839
ENSG00000013392	RWDD2A	3.71219	3.03417	2.2562	2.06417	2.4527	2.83249	2.61107	4.32014
ENSG00000013441	CLK1	88.6226	65.7512	46.5087	52.6969	64.7023	62.423	8.26989	26.257
ENSG00000013503	POLR3B	10.807	6.98201	7.28769	8.44639	6.18286	7.7093	2.53245	5.59276
ENSG00000013523	ANGEL1	12.1756	13.0224	13.3009	12.3338	10.8852	12.1502	24.5322	21.7215
ENSG00000013561	RNF14	23.1362	21.4367	20.9564	21.7783	23.4944	22.2556	24.8681	28.7061
ENSG00000013563	DNASE1L1	3.72385	4.72092	6.0966	8.42011	4.73865	5.97482	6.44792	6.66105
ENSG00000013573	DDX11	49.7091	85.7834	80.613	76.7025	56.6091	64.4835	55.8175	58.8727
ENSG00000013583	HEBP1	18.5976	23.5875	27.1848	23.4129	24.1495	25.3906	40.0311	31.4116
ENSG00000013588	GPRC5A	8.4014	9.54532	8.9506	10.4915	5.01161	6.8146	21.0406	16.4351
ENSG00000013619	MAMLD1	1.3866	1.81313	2.02098	2.33569	1.14118	1.30355	0.686844	0.526337
ENSG00000013725	CD6	0.286649	0.191935	0.139715	0.271999	0.244737	0.294456	0.472106	0.396244
ENSG00000013810	TACC3	46.4399	64.4116	72.3617	81.3081	74.5202	83.4888	47.163	49.8579
ENSG00000014123	UFL1	20.0234	15.14	10.0732	12.097	14.3666	14.16	1.07922	2.69194
ENSG00000014138	POLA2	70.7296	88.4565	102.938	103.82	91.8904	89.4173	100.062	71.9902
ENSG00000014164	ZC3H3	0.593537	2.09537	2.76176	3.35331	2.36238	2.79835	8.09149	5.99224
ENSG00000014216	CAPN1	30.7545	69.158	92.747	87.931	83.8369	81.5961	118.038	90.2331
ENSG00000014257	ACPP	0	0.000705963	0	0	0	0	0	0
ENSG00000014641	MDH1	230.824	192.327	216.632	198.132	213.287	217.426	118.199	170.426
ENSG00000014824	SLC30A9	63.8749	46.5222	41.6681	44.5157	49.6352	52.3667	5.47793	17.5076
ENSG00000014914	MTMR11	3.90562	3.26218	2.63001	2.05193	3.03491	3.50055	2.97264	3.21183
ENSG00000014919	COX15	33.5696	31.9379	33.661	30.1478	30.9314	28.4934	29.2781	33.4929
ENSG00000015133	CCDC88C	80.4078	65.3613	54.3542	60.5757	66.8297	66.3031	32.11	60.3216
ENSG00000015153	YAF2	16.9769	18.189	17.2287	17.8033	16.9397	20.8226	6.13642	15.0085
ENSG00000015171	ZMYND11	31.5907	29.204	23.6558	30.1801	27.5008	28.5185	7.9384	19.0688
ENSG00000015285	WAS	0.171663	0.789777	0.811943	0.315841	0.481513	0.528121	1.37108	1.38998
ENSG00000015413	DPEP1	12.3826	30.7674	36.0022	48.1923	53.7354	68.8798	93.8584	83.4048
ENSG00000015475	BID	6.38013	19.8949	28.9098	34.9902	26.68	25.4344	26.3616	20.6122
ENSG00000015479	MATR3	534.185	425.474	342.971	385.632	370.93	381.786	48.9658	99.5001
ENSG00000015520	NPC1L1	0.125644	0.271625	0.195596	0.167391	0.611594	0.69431	0.0922295	0.0358381
ENSG00000015532	XYLT2	1.39394	2.47431	2.10238	3.24493	2.5295	3.23923	3.78272	2.30326
ENSG00000015568	RGPD5	6.37511	4.43473	2.29705	3.27088	3.48698	3.22702	0.360256	0.800077
ENSG00000015592	STMN4	0	0	0	0.0783867	0	0	0.0414573	0
ENSG00000015676	NUDCD3	40.7108	45.467	57.9121	55.1432	48.0154	53.3537	107.746	87.7301
ENSG00000016082	ISL1	0.0325558	0.0622591	0.0578062	0.0631512	0.0821665	0.119722	0.0680211	0.0711444
ENSG00000016391	CHDH	11.5011	13.2949	15.7291	15.6369	13.7203	14.4487	9.22738	11.471
ENSG00000016402	IL20RA	12.3194	12.9523	11.5657	11.3011	16.9339	16.4986	28.0806	29.6219
ENSG00000016490	CLCA1	0	0	0	0	0	0	0	0
ENSG00000016602	CLCA4	0	0	0	0	0	0	0	0
ENSG00000016864	GLT8D1	37.418	29.7858	0	30.7842	29.6087	30.5864	31.6965	43.0654
ENSG00000017260	ATP2C1	89.9161	66.1071	49.5652	52.607	45.6477	53.8621	21.2064	48.7577
ENSG00000017373	SRCIN1	0.340713	1.74077	0.968129	0.85141	1.23219	1.31484	2.77431	2.50351
ENSG00000017427	IGF1	0	0.0129167	0	0	0	0	0.000555435	0.000226325
ENSG00000017483	SLC38A5	178.437	285.799	426.268	417.638	337.314	398.395	739.302	517.27
ENSG00000017621	MAGIX	0.193675	1.07777	0.81804	1.03171	0.828391	1.13733	1.70816	1.11871
ENSG00000017797	RALBP1	12.1289	12.5798	13.9367	15.5975	15.1964	15.5922	6.53325	12.0055
ENSG00000018189	RUFY3	12.4066	11.9894	7.15356	6.64786	6.54222	6.60395	3.77135	4.54982
ENSG00000018236	CNTN1	0	0.00494884	0	0	0	0	0	0
ENSG00000018280	SLC11A1	0.0510449	0.032456	0.165436	0.13295	0.0208274	0.0367142	0.0448909	0.0573956
ENSG00000018408	WWTR1	6.63374	6.41794	5.74171	4.83702	8.144	6.99861	4.0335	3.8521
ENSG00000018510	AGPS	25.6325	22.071	18.3483	19.1774	18.6424	18.9558	2.90979	8.29385
ENSG00000018607	ZNF806	0	0	0	0	0	0	0	0
ENSG00000018610	CXorf56	39.7584	32.2436	37.6414	36.1016	34.3633	35.7151	42.8136	33.9364
ENSG00000018625	ATP1A2	0	0	0	0.0140928	0	0	0	0
ENSG00000018699	TTC27	23.1609	22.7481	21.9177	26.7623	25.2019	25.8755	9.79843	18.4046
ENSG00000018869	ZNF582	0	0	0	0	0	0	0	0
ENSG00000019102	VSIG2	0	0	0	0	0	0	0	0
ENSG00000019144	PHLDB1	12.9646	20.158	19.0593	19.0727	15.7978	17.1491	13.0009	12.8318
ENSG00000019169	MARCO	0	0.0643383	0	0.0125285	0	0	0	0
ENSG00000019186	CYP24A1	0.556427	0.251675	0.246969	0.211611	0.677208	0.764789	0.195258	0.205173
ENSG00000019485	PRDM11	2.68509	5.6694	7.93824	8.51381	5.70494	6.10076	18.0743	14.1358
ENSG00000019505	SYT13	0.85645	0.711623	0.687893	0.986624	0.463354	0.644637	0.853733	1.09941
ENSG00000019549	SNAI2	5.03309	4.65891	4.98327	4.69063	3.96778	3.79175	2.2333	3.73229
ENSG00000019582	CD74	0.0947226	0.121374	0.0259	0.0538847	0.0249239	0.0998612	0.0569976	0
ENSG00000019991	HGF	0	0	0	0	0.00402643	0	0	0
ENSG00000019995	ZRANB1	10.9371	8.73511	8.05417	7.52549	9.91069	8.9938	5.27489	9.55445
ENSG00000020129	NCDN	3.23008	8.72133	12.2519	14.7484	9.58629	12.118	29.9006	24.9419
ENSG00000020181	GPR124	0.214161	0.159717	0.228061	0.2372	0.27368	0.275613	0.422154	0.495657
ENSG00000020219	CCT8L1P	0.0180131	0	0.00747636	0	0	0.0270005	0	0
ENSG00000020256	ZFP64	5.8808	7.65546	9.98228	11.0538	10.7725	10.3805	15.3563	12.6576
ENSG00000020426	MNAT1	72.7921	54.4895	51.2295	48.6069	57.7452	56.0572	18.6635	41.9097
ENSG00000020577	SAMD4A	0.0802151	0.0653864	0.199632	0.11824	0.110194	0.209075	0.127066	0.152825
ENSG00000020633	RUNX3	9.7355	12.9828	15.4982	15.0342	11.3623	11.7016	20.7929	24.2619
ENSG00000020922	MRE11A	33.4975	25.707	17.6658	19.7237	21.9357	20.787	2.72503	7.08742
ENSG00000021300	PLEKHB1	144.144	166.239	195.737	176.915	255.084	256.368	247.992	217.838
ENSG00000021355	SERPINB1	93.4272	81.5223	94.8341	86.6393	95.8797	93.8863	101.008	115.987
ENSG00000021461	CYP3A43	0.00110152	0.00653572	0	0.000959331	0	0	0	0.00098547
ENSG00000021488	SLC7A9	0.0613627	0.0914107	0.0337805	0.148873	0.120995	0.147625	0.455394	0.398827
ENSG00000021574	SPAST	9.316	8.13566	6.05222	6.53266	8.02252	8.16981	1.48503	3.19916
ENSG00000021645	NRXN3	0	0	0.0297766	0.0290039	0	0	0	0.0320855
ENSG00000021762	OSBPL5	0.152715	1.07664	1.02781	1.63453	1.18004	1.61848	4.44137	3.59251
ENSG00000021776	AQR	26.5555	24.5989	21.3716	20.6714	22.005	20.9179	6.96725	10.5324
ENSG00000021826	CPS1	0.00597706	0.0819023	0.00963426	0	0.00182572	0	0.0149116	0.0865206
ENSG00000021852	C8B	0	0	0	0	0	0	0	0
ENSG00000022267	FHL1	3.50556	3.40207	4.59622	4.03072	2.34284	2.27441	5.32097	6.33607
ENSG00000022277	RTFDC1	127.506	105.437	129.02	121.43	120.28	112.669	193.629	167.361
ENSG00000022355	GABRA1	0	0.00586195	0	0	0	0.103112	0	0
ENSG00000022556	NLRP2	0	0.00120531	0.00654888	0	0	0	0.0539512	0
ENSG00000022567	SLC45A4	1.11275	1.53911	1.51176	1.45113	1.93199	2.00507	1.8632	2.36485
ENSG00000022840	RNF10	296.551	297.443	297.565	272.853	322.004	306.884	508.455	444.816
ENSG00000022976	ZNF839	2.40553	4.07821	2.67258	2.46563	3.07382	2.37877	7.00954	8.21176
ENSG00000023041	ZDHHC6	47.6664	33.7293	26.6998	30.1431	37.1811	32.1016	16.1503	24.6668
ENSG00000023171	GRAMD1B	11.1222	12.8129	14.4652	14.1548	12.4629	12.4305	11.4585	11.845
ENSG00000023191	RNH1	11.6684	37.6034	57.52	67.3558	45.3544	58.2096	145.914	120.642
ENSG00000023228	NDUFS1	72.9969	62.186	67.3267	62.1975	68.0931	63.3998	39.6896	0
ENSG00000023287	RB1CC1	18.7519	19.1779	9.53194	10.9775	17.5164	16.0486	0.911437	3.16334
ENSG00000023318	ERP44	11.7742	10.6059	10.8058	10.0533	11.6862	11.128	7.52946	12.4121
ENSG00000023330	ALAS1	26.7069	29.9455	39.3294	36.9129	36.2471	35.5686	48.2863	39.3302
ENSG00000023445	BIRC3	1.40911	1.01339	0.559677	0.781329	0.873271	0.723527	0.116155	0.297606
ENSG00000023516	AKAP11	4.82715	4.13436	2.03644	2.54969	3.6328	3.46654	0.283775	0.904378
ENSG00000023572	GLRX2	18.9082	22.2944	23.2732	22.4216	26.7196	24.4807	32.6107	35.0634
ENSG00000023608	SNAPC1	6.15265	4.61272	4.23609	4.02764	5.79737	5.70355	0.559332	1.78653
ENSG00000023697	DERA	72.8671	60.3346	64.7852	65.0119	71.4018	64.3127	32.0397	50.2355
ENSG00000023734	STRAP	363.273	272.441	296.084	263.855	334.955	316.929	194.78	277.116
ENSG00000023839	ABCC2	10.3515	9.46125	7.46019	7.51817	9.60547	10.2111	4.65881	8.98176
ENSG00000023892	DEF6	10.0867	10.7323	14.6533	13.821	8.75065	11.1018	21.1535	15.6145
ENSG00000023902	PLEKHO1	6.38029	9.68877	12.589	13.6679	12.2295	13.479	9.17781	7.43638
ENSG00000023909	GCLM	13.4063	12.2058	16.0755	13.509	17.2727	17.8243	6.31411	11.2198
ENSG00000024048	UBR2	10.9518	9.15547	6.68157	7.25689	7.22702	7.2526	2.29571	5.88488
ENSG00000024422	EHD2	0	0.0134185	0.0626415	0.0121307	0.0137776	0.0281018	0.0648327	0.0677176
ENSG00000024526	DEPDC1	24.3338	20.0229	11.9072	13.1476	15.6917	16.4006	0.726037	1.85045
ENSG00000024862	CCDC28A	8.92742	8.09142	7.93341	7.72741	9.8398	10.6008	10.9935	15.8508
ENSG00000025039	RRAGD	2.28915	2.23493	2.13299	2.31032	3.89277	3.39684	1.45369	1.24689
ENSG00000025156	HSF2	20.9131	16.2368	18.7003	16.6766	22.9268	18.1876	6.48283	10.6654
ENSG00000025293	PHF20	22.8637	16.4269	19.8246	16.6375	15.2562	17.0396	6.30152	13.2863
ENSG00000025423	HSD17B6	1.14868	1.35051	0.93028	0.849972	1.1488	1.34253	1.17351	0.991933
ENSG00000025434	NR1H3	13.9368	18.9668	18.8157	19.4866	24.9181	20.4334	69.7316	50.4871
ENSG00000025708	TYMP	0	0	0.0180865	0.0437875	0	0.0163129	0.13111	0.0319117
ENSG00000025770	NCAPH2	17.8857	41.1156	52.7861	51.9314	38.8415	39.8378	65.9253	49.3928
ENSG00000025772	TOMM34	63.0842	66.5888	84.156	78.4836	87.4156	90.051	103.025	80.7747
ENSG00000025796	SEC63	94.2099	75.7317	61.6347	63.3896	71.0812	73.6891	29.2347	63.7355
ENSG00000025800	KPNA6	19.8758	19.6215	18.8024	18.7569	15.5737	14.9628	12.0991	13.9074
ENSG00000026025	VIM	245.546	250.581	335.536	315.718	150.969	155.23	105.309	100.622
ENSG00000026036	RTEL1-TNFRSF6B	0.082397	0.607995	0.620468	0.608299	0.370657	0.677638	0.704111	0.804908
ENSG00000026103	FAS	1.14565	0.863539	0.771975	1.04251	1.03853	0.747792	0.0512639	0.232594
ENSG00000026297	RNASET2	15.5853	15.1056	19.63	16.4279	22.6156	22.6897	40.2429	33.4008
ENSG00000026508	CD44	16.2973	14.7418	19.9968	15.1198	15.884	16.6074	8.71991	8.63539
ENSG00000026559	KCNG1	0.00312372	0.000460573	0.0014534	0.00874377	0.00165515	0.000385814	0.0107903	0.0341327
ENSG00000026652	AGPAT4	0.225629	0.0243771	0.242181	0.0220504	0.0250295	0.061237	0.0601985	0.0674982
ENSG00000026751	SLAMF7	0.011395	0.00524683	0.000810788	0.00474327	0.00524911	0	0.000715846	0.00524732
ENSG00000026950	BTN3A1	5.0809	6.29682	4.58822	3.64367	3.87044	3.78573	4.13271	6.05548
ENSG00000027001	MIPEP	12.6865	11.8271	16.7991	15.5835	18.5626	18.8199	15.1486	15.4973
ENSG00000027075	PRKCH	0.0399139	0.0639289	0.164267	0.0418988	0.0651831	0.268453	0.0958449	0.0888291
ENSG00000027644	INSRR	0	0	0	0	0	0	0	0.00926585
ENSG00000027697	IFNGR1	23.1121	18.008	15.9146	15.4382	19.29	20.0213	7.67762	16.8462
ENSG00000027847	B4GALT7	1.97074	4.89238	5.87758	7.06871	5.12024	5.38474	20.256	15.5871
ENSG00000027869	SH2D2A	0.399794	0.634001	0.875108	0.764207	1.01167	1.23377	3.02838	2.39184
ENSG00000028116	VRK2	32.0765	27.6539	22.307	25.8452	27.4548	27.989	3.94893	8.51629
ENSG00000028137	TNFRSF1B	11.6068	18.7663	24.8993	25.3331	17.2779	18.0541	29.2653	23.3271
ENSG00000028203	VEZT	36.7804	22.9332	20.9661	22.7838	25.1989	26.2964	8.11256	15.4281
ENSG00000028277	POU2F2	0.458163	0.634811	0.57987	0.902801	0.733124	0.830873	0.412136	0.42724
ENSG00000028310	BRD9	32.5132	42.5845	41.3438	38.1585	33.5745	36.2578	34.1561	35.1245
ENSG00000028528	SNX1	91.5632	98.7867	114.456	104.653	103.882	117.931	88.3697	111.292
ENSG00000028839	TBPL1	67.4701	53.5651	50.4106	46.8021	69.042	54.6352	31.201	53.4607
ENSG00000029153	ARNTL2	40.6754	32.9781	28.6985	31.8011	30.9831	30.4539	5.2994	12.9806
ENSG00000029363	BCLAF1	174.421	137.213	80.3495	108.569	141.699	132.306	9.09039	25.645
ENSG00000029364	SLC39A9	25.2197	21.7508	22.7322	23.9808	23.2918	23.376	20.2085	25.202
ENSG00000029534	ANK1	0.260372	0.490599	0.369523	0.703227	0.568378	0.992868	1.12275	1.36388
ENSG00000029559	IBSP	0	0	0	0	0	0.0229082	0	0
ENSG00000029639	TFB1M	53.0245	46.3064	36.1288	32.9701	40.163	47.8424	49.9881	61.4061
ENSG00000029725	RABEP1	77.8799	66.93	58.604	61.8387	60.1335	55.6365	30.7643	34.3008
ENSG00000029993	HMGB3	280.243	212.244	210.522	211.105	187.413	182.186	54.2125	66.2316
ENSG00000030066	NUP160	76.1414	67.1529	62.8578	61.1086	62.6644	62	22.2893	31.3797
ENSG00000030110	BAK1	6.20161	8.50638	11.3102	10.428	10.7046	12.3286	27.6088	19.4825
ENSG00000030304	MUSK	0	0	0	0	0	0	0	0
ENSG00000030419	IKZF2	0.176919	0.201158	0.208654	0.044584	0.127714	0.109812	0.108452	0.0587324
ENSG00000030582	GRN	28.1947	63.6188	81.5378	85.0216	73.4483	90.3261	139.238	111.979
ENSG00000031003	FAM13B	14.7128	12.9395	9.70582	11.8323	10.7896	11.5568	2.66355	7.15519
ENSG00000031081	ARHGAP31	0.00278292	0.00746846	0.00462111	0.00225056	0.0102244	0.0546065	0.00238057	0.0124486
ENSG00000031544	NR2E3	0	0	0	0.0114495	0	0	0.0241628	0
ENSG00000031691	CENPQ	12.6013	9.49275	6.80058	7.95148	9.19854	8.11343	0.297854	0.875196
ENSG00000031698	SARS	79.8005	75.5858	93.7004	85.916	87.3415	85.5314	401.243	328.868
ENSG00000031823	RANBP3	64.1815	84.8662	108.068	105.72	79.2077	86.7856	141.681	105.466
ENSG00000032219	ARID4A	13.9209	10.4053	5.27314	5.66327	10.9581	7.80941	0.30212	1.61868
ENSG00000032389	TSSC1	25.4595	34.0528	46.9737	40.1386	39.9954	43.9791	81.6789	64.5432
ENSG00000032444	PNPLA6	9.60483	20.2604	20.4901	21.4476	18.5151	19.9187	43.9368	36.6462
ENSG00000032742	IFT88	10.2184	8.51337	6.22296	5.65739	7.92444	9.17953	0.879637	3.16514
ENSG00000033011	ALG1	26.6206	32.9572	44.035	43.8396	39.7838	37.445	72.5919	55.0025
ENSG00000033030	ZCCHC8	16.4647	15.8378	12.8303	12.7919	13.0852	13.5947	9.60198	19.0128
ENSG00000033050	ABCF2	60.1416	59.3607	76.8063	74.3264	66.6174	65.6894	103.609	81.5448
ENSG00000033100	CHPF2	6.86855	11.9762	14.6939	14.6087	11.869	13.137	24.2582	20.5657
ENSG00000033122	LRRC7	0	0	0	0	0	0	0	0
ENSG00000033170	FUT8	27.0418	25.0934	20.3991	16.7848	17.5123	16.8886	9.12009	15.708
ENSG00000033178	UBA6	74.5689	73.0171	43.1439	50.3071	50.142	54.16	3.41417	7.90237
ENSG00000033327	GAB2	2.80136	3.67546	3.96766	3.64019	3.42542	3.88581	8.20804	6.25534
ENSG00000033627	ATP6V0A1	34.264	22.0526	24.2145	23.3317	30.5295	21.2335	46.0883	42.0069
ENSG00000033800	PIAS1	20.5867	15.1541	12.8718	13.782	12.8613	14.1567	3.93057	7.19067
ENSG00000033867	SLC4A7	22.2076	18.2066	12.4435	14.341	14.9198	15.2028	0.933588	2.61647
ENSG00000034053	APBA2	0.406327	0.613233	0.694793	0.795664	0.74164	0.955276	0.634084	0.363523
ENSG00000034063	UHRF1	14.2283	23.1631	28.4142	32.9661	21.5198	25.6487	7.33596	9.3405
ENSG00000034152	MAP2K3	16.4357	31.9879	42.9997	42.9859	33.5658	37.9706	68.3552	47.0461
ENSG00000034239	EFCAB1	0	0	0	0	0	0	0	0
ENSG00000034510	TMSB10	2338.72	2497.17	3202.96	3128.03	2897.69	2911.74	2718.28	2081.36
ENSG00000034533	ASTE1	7.17436	4.85845	8.06778	5.32888	4.8707	4.75652	5.49725	7.13713
ENSG00000034677	RNF19A	16.6211	11.1021	15.1277	13.2802	13.2279	9.44527	3.08741	5.5947
ENSG00000034693	PEX3	36.0691	29.2453	34.4714	32.5262	36.9572	37.8254	10.1915	13.4475
ENSG00000034713	GABARAPL2	152.655	160.2	164.277	158.947	173.328	166.384	213.991	205.3
ENSG00000034971	MYOC	0	0	0	0	0	0	0	0
ENSG00000035115	SH3YL1	7.46409	4.79923	2.4229	3.29261	5.70163	5.18561	2.04604	3.92675
ENSG00000035141	FAM136A	89.8656	86.1986	103.553	97.8008	95.3741	94.4677	94.7652	113.601
ENSG00000035403	VCL	71.2648	65.7331	70.5747	60.7543	66.7628	61.0199	45.2103	68.4997
ENSG00000035499	DEPDC1B	49.4324	43.0451	43.6023	43.4191	46.9792	47.4589	5.91294	12.6825
ENSG00000035664	DAPK2	0.303018	0.391645	0.718852	0.49969	0.643397	0.434733	0.353482	0.586939
ENSG00000035681	NSMAF	52.1133	40.3825	45.7594	45.2751	39.8326	41.5157	29.0743	39.2881
ENSG00000035687	ADSS	39.8494	34.3045	27.2297	27.6368	27.7937	29.3182	4.90518	11.583
ENSG00000035720	STAP1	0	0	0	0	0	0	0	0
ENSG00000035862	TIMP2	16.3126	21.3625	24.5704	24.5337	20.8635	19.8939	19.4091	16.8324
ENSG00000035928	RFC1	89.2476	71.2983	43.8048	61.0435	51.3715	60.1899	5.79383	14.5866
ENSG00000036054	TBC1D23	27.3876	23.3167	15.4469	18.3328	15.1575	14.5195	2.08264	6.7818
