ENSEMBL_ID	Gene_ID	P7469_501	P7469_502	P7469_503	P7469_504	P7469_505	P7469_506	P7469_507	P7469_508
ENSG00000020219	CCT8L1P	1	0	0	0	0	2	0	0
ENSG00000020256	ZFP64	408	653	816	906	770	1015	1180	1090
ENSG00000020426	MNAT1	1460	1298	1379	1318	1337	1573	457	953
ENSG00000020577	SAMD4A	20	15	20	29	13	30	19	26
ENSG00000020633	RUNX3	1406	2095	2703	2692	1784	2266	3355	3284
ENSG00000020922	MRE11A	3193	2743	2024	2301	2188	2655	241	580
ENSG00000021300	PLEKHB1	4549	6156	7476	7132	8980	10984	9368	7522
ENSG00000021355	SERPINB1	4136	4059	4967	4681	4559	5602	5074	5706
ENSG00000021461	CYP3A43	0	0	0	0	0	0	0	0
ENSG00000021488	SLC7A9	2	3	1	6	4	8	21	19
ENSG00000021574	SPAST	1768	1742	1390	1548	1659	2078	330	686
ENSG00000021645	NRXN3	0	0	0	0	0	0	0	0
ENSG00000021762	OSBPL5	15	88	106	126	81	118	340	248
ENSG00000021776	AQR	4951	4498	4329	4542	4430	4915	1235	2178
ENSG00000021826	CPS1	1	4	2	0	0	0	3	3
ENSG00000021852	C8B	0	0	0	0	0	0	0	0
ENSG00000022267	FHL1	296	312	453	418	206	234	519	550
ENSG00000022277	RTFDC1	3676	4374	5985	5720	4721	5928	8967	7658
ENSG00000022355	GABRA1	0	1	0	0	0	2	0	0
ENSG00000022556	NLRP2	0	0	1	0	0	0	1	0
ENSG00000022567	SLC45A4	86	169	173	201	175	241	284	333
ENSG00000022840	RNF10	4150	4802	5324	5037	4921	5832	8767	7173
ENSG00000022976	ZNF839	178	281	280	261	213	300	487	606
ENSG00000023041	ZDHHC6	2177	1999	1685	1768	1800	2201	863	1410
ENSG00000023171	GRAMD1B	2399	2915	3210	3271	2611	3163	2475	2709
ENSG00000023191	RNH1	439	1718	2794	3678	2088	3230	7806	5981
ENSG00000023228	NDUFS1	7934	7392	8341	8282	7613	9004	4527	6203
ENSG00000023287	RB1CC1	3407	2989	1422	2076	2716	3225	125	432
ENSG00000023318	ERP44	2157	2172	2371	2270	2326	2715	1601	2527
ENSG00000023330	ALAS1	2126	2654	3656	3518	3119	3628	4479	3257
ENSG00000023445	BIRC3	263	212	123	138	174	174	16	20
ENSG00000023516	AKAP11	1858	1784	944	1219	1525	1798	128	388
ENSG00000023572	GLRX2	371	490	551	546	573	645	750	769
ENSG00000023608	SNAPC1	468	390	385	379	470	563	52	155
ENSG00000023697	DERA	2601	2564	3037	2944	2984	3406	1527	2108
ENSG00000023734	STRAP	10095	10315	12394	12094	11967	14792	9074	12387
ENSG00000023839	ABCC2	2022	2056	1745	1876	2157	2623	1116	2026
ENSG00000023892	DEF6	366	615	935	964	502	729	1350	1078
ENSG00000023902	PLEKHO1	234	372	511	578	446	615	362	301
ENSG00000023909	GCLM	1603	1435	1519	1596	1798	2032	430	771
ENSG00000024048	UBR2	2970	2773	2189	2445	2195	2615	706	1722
ENSG00000024422	EHD2	0	2	3	2	2	5	1	2
ENSG00000024526	DEPDC1	2908	2699	1668	2004	2162	2636	71	200
ENSG00000024862	CCDC28A	463	462	492	495	549	728	657	915
ENSG00000025039	RRAGD	196	173	174	182	266	302	86	90
ENSG00000025156	HSF2	1454	1339	1462	1395	1552	1811	512	875
ENSG00000025293	PHF20	2356	2470	2321	2404	2272	2737	763	1613
ENSG00000025423	HSD17B6	27	44	41	42	35	53	40	34
ENSG00000025434	NR1H3	327	589	619	660	682	867	2602	1929
ENSG00000025708	TYMP	0	0	0	2	0	1	7	2
ENSG00000025770	NCAPH2	743	1799	2767	2989	1754	2415	3450	2450
ENSG00000025772	TOMM34	4636	5469	7453	7132	6991	8833	8865	6655
ENSG00000025796	SEC63	3918	3534	2858	3176	3214	3800	1256	2697
ENSG00000025800	KPNA6	4021	4245	4225	4222	3225	3727	2121	3058
ENSG00000026025	VIM	16191	18426	26602	25653	10829	13544	8093	7389
ENSG00000026036	RTEL1-TNFRSF6B	10	72	44	61	39	59	35	45
ENSG00000026103	FAS	77	72	64	67	74	64	3	10
ENSG00000026297	RNASET2	197	222	290	264	298	349	504	455
ENSG00000026508	CD44	564	598	721	608	570	644	264	284
ENSG00000026559	KCNG1	0	0	0	1	0	0	1	1
ENSG00000026652	AGPAT4	8	3	9	2	3	11	3	7
ENSG00000026751	SLAMF7	1	0	0	0	0	0	0	0
ENSG00000026950	BTN3A1	341	415	281	257	198	245	402	482
ENSG00000027001	MIPEP	1033	1054	1386	1308	1544	1967	1351	1269
ENSG00000027075	PRKCH	4	3	4	2	6	4	5	7
ENSG00000027644	INSRR	0	0	0	0	0	0	0	2
ENSG00000027697	IFNGR1	1499	1333	1267	1296	1391	1794	578	1260
ENSG00000027847	B4GALT7	127	318	415	491	342	467	1367	1030
ENSG00000027869	SH2D2A	25	39	61	53	47	78	164	106
ENSG00000028116	VRK2	2046	1967	1667	2003	1874	2349	290	581
ENSG00000028137	TNFRSF1B	1526	2778	3963	4167	2486	3194	4558	3451
ENSG00000028203	VEZT	2675	2364	2232	2359	2254	2863	510	1170
ENSG00000028277	POU2F2	86	144	77	107	118	138	56	80
ENSG00000028310	BRD9	2175	3298	3633	3520	2529	3178	2730	2835
ENSG00000028528	SNX1	5121	5793	6039	5822	5621	6943	4976	5635
ENSG00000028839	TBPL1	979	984	1004	1058	1208	1435	708	1138
ENSG00000029153	ARNTL2	3772	3346	3223	3558	3041	3584	593	1187
ENSG00000029363	BCLAF1	15779	13784	9691	12509	13097	15971	960	2287
ENSG00000029364	SLC39A9	3213	3240	3760	3746	3487	4171	3090	3917
ENSG00000029534	ANK1	32	55	69	65	93	105	117	133
ENSG00000029559	IBSP	0	0	0	1	0	1	0	0
ENSG00000029639	TFB1M	1494	1400	1444	1329	1307	1763	1981	2249
ENSG00000029725	RABEP1	6752	6284	5030	5823	5534	6462	1160	2246
ENSG00000029993	HMGB3	10355	9117	10003	9613	7789	9373	2535	3248
ENSG00000030066	NUP160	13229	12757	13272	13545	12363	14670	4801	6229
ENSG00000030110	BAK1	275	455	660	620	546	785	1592	1079
ENSG00000030304	MUSK	0	0	0	0	0	0	0	0
ENSG00000030419	IKZF2	50	37	24	21	12	28	5	11
ENSG00000030582	GRN	700	2503	3638	4193	3017	4268	6989	5174
ENSG00000031003	FAM13B	2640	2554	2118	2336	2146	2796	586	1520
ENSG00000031081	ARHGAP31	1	3	2	1	4	4	1	5
ENSG00000031544	NR2E3	0	0	0	2	1	0	3	0
ENSG00000031691	CENPQ	767	647	490	592	608	658	21	59
ENSG00000031698	SARS	4796	5082	6792	6450	5750	6907	29211	22361
ENSG00000031823	RANBP3	1137	2060	2822	3115	1979	2733	3968	3083
ENSG00000032219	ARID4A	1438	1279	589	861	968	1198	53	190
ENSG00000032389	TSSC1	907	1553	2301	2297	1967	2511	4364	3265
ENSG00000032444	PNPLA6	196	714	930	1237	668	1013	2601	2070
ENSG00000032742	IFT88	730	648	459	533	702	851	74	218
ENSG00000033011	ALG1	1083	1468	2159	2086	1614	1994	3366	2446
ENSG00000033030	ZCCHC8	1404	1543	1383	1432	1299	1626	1158	2054
ENSG00000033050	ABCF2	6009	6920	9329	9185	7662	9288	11809	9078
ENSG00000033100	CHPF2	579	1370	1921	2154	1344	1943	3262	2591
ENSG00000033122	LRRC7	0	0	0	0	0	0	0	0
ENSG00000033170	FUT8	1824	1759	1393	1481	1343	1667	599	1195
ENSG00000033178	UBA6	7823	7108	4750	5519	5481	6462	268	814
ENSG00000033327	GAB2	648	886	1103	1040	860	1045	1978	1568
ENSG00000033627	ATP6V0A1	1586	1874	1738	1693	1859	2014	3182	2808
ENSG00000033800	PIAS1	1245	1224	1036	1188	971	1163	267	493
ENSG00000033867	SLC4A7	4176	3882	2493	2863	3266	3983	153	496
ENSG00000034053	APBA2	20	48	71	79	53	71	55	44
ENSG00000034063	UHRF1	689	1637	2247	2926	1488	2357	640	783
ENSG00000034152	MAP2K3	953	2273	3419	3544	2352	3231	5232	3529
ENSG00000034239	EFCAB1	0	0	0	0	0	0	0	0
ENSG00000034510	TMSB10	26165	31250	43442	43359	35322	43537	35659	26113
ENSG00000034533	ASTE1	428	425	423	442	352	425	203	342
ENSG00000034677	RNF19A	1173	1088	878	974	828	1053	238	488
ENSG00000034693	PEX3	1287	1243	1389	1396	1373	1686	327	571
ENSG00000034713	GABARAPL2	4012	4596	5181	5065	4930	5846	6704	6102
ENSG00000034971	MYOC	0	0	0	0	0	0	0	0
ENSG00000035115	SH3YL1	290	277	165	160	262	259	117	199
ENSG00000035141	FAM136A	5627	5990	7685	7464	6417	7821	6848	7860
ENSG00000035403	VCL	10020	11611	12791	12700	11109	13270	8933	11793
ENSG00000035499	DEPDC1B	4273	3970	4364	4375	4259	5152	566	1150
ENSG00000035664	DAPK2	22	39	29	25	27	36	25	31
ENSG00000035681	NSMAF	2684	2600	3067	3072	2599	3043	1823	2566
ENSG00000035687	ADSS	3051	2798	2593	2716	2433	3011	473	1083
ENSG00000035720	STAP1	0	0	0	0	0	0	0	0
ENSG00000035862	TIMP2	1952	2857	3531	3613	2708	3160	2690	2243
ENSG00000035928	RFC1	5869	5348	4301	5180	4687	5889	658	1141
ENSG00000036054	TBC1D23	3313	2919	2228	2574	2139	2594	277	834
ENSG00000036257	CUL3	4776	4443	4038	4277	4418	5350	1127	2471
ENSG00000036448	MYOM2	0	0	0	0	0	0	0	0
ENSG00000036473	OTC	0	0	0	0	0	0	0	0
ENSG00000036530	CYP46A1	0	2	0	2	0	2	0	0
ENSG00000036549	ZZZ3	3022	2888	2297	2758	2898	3711	434	1155
ENSG00000036565	SLC18A1	0	1	1	0	0	0	2	1
ENSG00000036672	USP2	2	2	3	1	5	3	5	12
ENSG00000036828	CASR	0	0	0	0	0	0	0	0
ENSG00000037042	TUBG2	177	289	201	210	233	256	399	360
ENSG00000037241	RPL26L1	503	565	804	766	637	882	700	690
ENSG00000037280	FLT4	0	0	2	0	1	1	2	0
ENSG00000037474	NSUN2	11768	12531	15155	15178	12044	15276	5562	8244
ENSG00000037637	FBXO42	917	1106	1311	1300	1008	1254	1568	1600
ENSG00000037749	MFAP3	2096	1919	1580	1531	1685	2026	590	1223
ENSG00000037757	MRI1	1324	1799	2101	2319	1663	2169	2047	2155
ENSG00000037897	METTL1	652	920	1240	1134	909	1151	1604	1107
ENSG00000037965	HOXC8	296	348	289	263	307	328	193	271
ENSG00000038002	AGA	497	497	606	588	589	769	532	691
ENSG00000038210	PI4K2B	1934	1860	1828	1947	1883	2336	250	481
ENSG00000038219	BOD1L1	3880	3609	1570	2457	2941	3543	210	662
ENSG00000038274	MAT2B	4240	4270	4432	4189	4310	5406	2357	3492
ENSG00000038295	TLL1	0	0	0	0	0	0	0	0
ENSG00000038358	EDC4	2744	5705	7201	7943	5098	7022	9876	7725
ENSG00000038382	TRIO	6006	7806	6971	7581	7297	8990	4363	7043
ENSG00000038427	VCAN	2	2	2	1	3	2	0	2
ENSG00000038532	CLEC16A	674	1074	1101	1263	1039	1281	1802	1795
ENSG00000038945	MSR1	0	1	0	0	0	0	0	1
ENSG00000039068	CDH1	764	783	599	587	1876	2216	2114	2355
ENSG00000039123	SKIV2L2	8580	7840	6235	7361	6306	8117	859	2521
ENSG00000039139	DNAH5	41	49	34	42	39	62	31	59
ENSG00000039319	ZFYVE16	4113	3601	1936	2706	2496	2925	74	320
ENSG00000039523	FAM65A	1168	3107	3928	4406	3145	4385	6317	4908
ENSG00000039537	C6	0	0	0	0	0	0	0	0
ENSG00000039560	RAI14	2863	2829	2308	2743	2853	3431	282	696
ENSG00000039600	SOX30	13	8	5	13	10	13	10	18
ENSG00000039650	PNKP	310	597	779	971	605	844	1181	840
ENSG00000039987	BEST2	0	0	2	1	5	1	1	3
ENSG00000040199	PHLPP2	1922	1994	1832	1770	1703	2185	609	999
ENSG00000040275	SPDL1	3195	2954	1973	2419	2550	3330	170	396
ENSG00000040341	STAU2	1925	1718	1321	1474	1548	1932	212	547
ENSG00000040487	PQLC2	112	256	345	414	280	349	942	737
ENSG00000040531	CTNS	448	697	753	818	725	873	1656	1390
ENSG00000040608	RTN4R	4	26	50	67	37	67	162	144
ENSG00000040633	PHF23	1995	2871	3594	3297	3105	3755	6914	5156
ENSG00000040731	CDH10	0	0	1	0	0	0	0	0
ENSG00000040933	INPP4A	847	1049	939	995	873	1060	682	1023
ENSG00000041353	RAB27B	0	0	0	0	0	0	0	0
ENSG00000041357	PSMA4	9871	8845	10319	10439	9515	11465	3385	6176
ENSG00000041515	MYO16	17	2	6	7	6	6	4	2
ENSG00000041802	LSG1	4891	5122	5447	5525	4807	5754	3154	4613
ENSG00000041880	PARP3	298	618	722	785	661	990	2080	1750
ENSG00000041982	TNC	9173	11756	12393	12577	8298	10381	3981	3672
ENSG00000041988	THAP3	180	468	587	727	525	713	1933	1593
ENSG00000042062	FAM65C	3	7	11	9	8	7	29	26
ENSG00000042088	TDP1	1562	1507	1738	1570	1605	2005	1831	1820
ENSG00000042286	AIFM2	1486	2699	3999	4090	2977	3921	6541	5169
ENSG00000042304	C2orf83	0	0	0	0	0	0	0	0
ENSG00000042317	SPATA7	231	219	193	190	179	231	87	240
ENSG00000042429	MED17	3024	3181	3322	3201	3611	4306	1279	1962
ENSG00000042445	RETSAT	901	1080	1203	1209	1002	1348	1669	1404
ENSG00000042493	CAPG	346	723	1058	1073	764	1055	1764	1174
ENSG00000042753	AP2S1	1348	1904	3069	3045	2400	2867	2740	1797
ENSG00000042781	USH2A	7	5	4	12	12	10	3	6
ENSG00000042813	ZPBP	0	0	0	0	0	0	1	0
ENSG00000042832	TG	0	1	0	0	0	2	0	0
ENSG00000042980	ADAM28	0	0	0	0	0	1	0	0
ENSG00000043039	BARX2	12	13	26	24	54	55	25	33
ENSG00000043093	DCUN1D1	1812	1601	1101	1259	1511	1679	81	221
ENSG00000043143	JADE2	1735	2830	4047	4306	3330	4248	4438	4266
ENSG00000043355	ZIC2	5	3	3	3	4	6	16	12
ENSG00000043462	LCP2	0	0	0	0	0	0	0	0
ENSG00000043514	TRIT1	1884	1936	2262	2234	1945	2361	1532	2085
ENSG00000043591	ADRB1	2	3	2	2	2	4	0	2
ENSG00000044012	GUCA2B	0	0	0	0	0	0	0	0
ENSG00000044090	CUL7	396	789	738	840	702	1002	1587	1403
ENSG00000044115	CTNNA1	14111	15891	18903	17655	18581	22511	19607	22680
ENSG00000044446	PHKA2	1961	2710	2825	2766	2385	2897	2810	2854
ENSG00000044459	CNTLN	0	0	0	1	0	0	0	0
ENSG00000044524	EPHA3	44	32	28	54	15	19	6	23
ENSG00000044574	HSPA5	16197	16874	17587	17994	17344	21005	17287	21459
ENSG00000046604	DSG2	5633	5875	4781	5116	5050	6010	1060	2181
ENSG00000046647	GEMIN8	740	949	950	1047	958	1145	1451	1351
ENSG00000046651	OFD1	2151	2167	1397	1699	2018	2207	415	952
ENSG00000046653	GPM6B	3	3	5	13	15	15	4	3
ENSG00000046774	MAGEC2	1	2	3	2	2	2	0	5
ENSG00000046889	PREX2	0	0	0	0	0	0	0	0
ENSG00000047056	WDR37	521	770	685	701	671	801	628	712
ENSG00000047188	YTHDC2	3641	3351	2105	2557	2322	2879	425	1086
ENSG00000047230	CTPS2	3712	3727	3651	3294	3775	4296	2484	3163
ENSG00000047249	ATP6V1H	1328	1465	1838	1652	1895	2116	1648	1931
ENSG00000047315	POLR2B	12153	11015	11807	11876	10630	12665	2870	5169
ENSG00000047346	FAM214A	387	478	208	273	307	371	104	273
ENSG00000047365	ARAP2	941	862	537	731	709	838	49	151
ENSG00000047410	TPR	10157	9856	3297	5405	6695	7951	169	830
ENSG00000047457	CP	6	4	6	3	6	4	0	0
ENSG00000047578	KIAA0556	676	1178	1210	1324	1089	1299	2311	2234
ENSG00000047579	DTNBP1	588	695	855	803	833	987	2065	1564
ENSG00000047597	XK	218	176	176	196	129	198	93	246
ENSG00000047617	ANO2	1	0	0	0	2	1	1	0
ENSG00000047621	C12orf4	1222	1302	997	1111	1004	1287	121	404
ENSG00000047634	SCML1	4199	3961	2433	2752	2982	3741	581	1152
ENSG00000047644	WWC3	607	922	951	1087	697	887	1619	2153
ENSG00000047648	ARHGAP6	0	0	0	0	0	0	0	1
ENSG00000047662	FAM184B	1	0	3	3	1	2	0	1
ENSG00000047849	MAP4	4646	5934	6723	6613	6253	7530	7295	7917
ENSG00000047932	GOPC	4385	4076	2923	3165	3582	4216	812	1989
ENSG00000047936	ROS1	0	1	0	0	0	0	0	0
ENSG00000048028	USP28	2788	2749	2224	2267	2302	2786	1060	1716
ENSG00000048052	HDAC9	124	109	121	100	56	62	73	111
ENSG00000048140	TSPAN17	556	1046	1494	1684	1203	1574	3085	2173
ENSG00000048162	NOP16	1599	2741	4279	4281	3331	4347	5884	4287
ENSG00000048342	CC2D2A	1033	1021	1046	1009	1130	1288	748	792
ENSG00000048392	RRM2B	1605	1488	1254	1373	1369	1623	199	445
ENSG00000048405	ZNF800	1227	1197	785	926	936	1193	108	252
ENSG00000048462	TNFRSF17	0	0	0	1	0	0	0	0
ENSG00000048471	SNX29	1249	1424	1722	1754	1753	2095	2048	1826
ENSG00000048540	LMO3	7	4	7	4	3	2	0	1
ENSG00000048544	MRPS10	1770	1775	1970	2016	1709	2094	1706	2917
ENSG00000048545	GUCA1A	0	0	0	0	0	0	0	0
ENSG00000048649	RSF1	3613	3107	1644	2301	2827	3390	171	579
ENSG00000048707	VPS13D	2043	2112	1683	1844	1770	2158	1393	2303
ENSG00000048740	CELF2	1	1	2	1	0	0	0	0
ENSG00000048828	FAM120A	6606	8865	8521	9636	8111	10128	5774	9828
ENSG00000048991	R3HDM1	3279	3616	3182	3483	3166	3786	1676	2694
ENSG00000049089	COL9A2	5	28	24	35	23	25	46	31
ENSG00000049130	KITLG	565	550	337	395	459	498	14	42
ENSG00000049167	ERCC8	752	699	746	756	584	848	441	690
ENSG00000049192	ADAMTS6	32	33	25	12	34	63	3	5
ENSG00000049239	H6PD	1703	2607	2569	2619	2880	3581	3608	3323
ENSG00000049245	VAMP3	2527	2383	3017	2660	2604	3038	1814	2272
ENSG00000049246	PER3	312	334	301	365	369	411	139	241
ENSG00000049247	UTS2	0	0	0	0	0	0	0	0
ENSG00000049249	TNFRSF9	0	0	0	1	0	0	4	9
ENSG00000049283	EPN3	0	0	3	2	3	1	2	4
ENSG00000049319	SRD5A2	0	0	0	1	1	1	0	0
ENSG00000049323	LTBP1	3	4	1	2	1	4	2	13
ENSG00000049449	RCN1	3088	2712	2763	2676	2964	3731	2586	4804
ENSG00000049540	ELN	0	0	2	3	3	2	3	6
ENSG00000049541	RFC2	2693	3255	4531	4294	3100	3540	3314	2426
ENSG00000049618	ARID1B	2702	3394	3255	3679	3398	4506	2614	4160
ENSG00000049656	CLPTM1L	4123	7330	10306	10625	8839	11415	16672	12306
ENSG00000049759	NEDD4L	2580	2834	2780	2823	2541	3092	2104	2809
ENSG00000049768	FOXP3	7	12	13	12	14	21	54	48
ENSG00000049769	PPP1R3F	41	72	88	82	53	83	110	123
ENSG00000049860	HEXB	2044	2021	2367	2175	2394	2721	1962	2380
ENSG00000049883	PTCD2	607	586	567	550	509	658	349	710
ENSG00000050030	KIAA2022	0	0	0	0	0	0	0	0
ENSG00000050130	JKAMP	1859	1815	1790	1894	1615	1983	334	848
ENSG00000050165	DKK3	12	14	12	14	22	30	24	14
ENSG00000050327	ARHGEF5	499	692	784	740	615	811	884	799
ENSG00000050344	NFE2L3	1085	1087	1317	1344	1240	1487	215	395
ENSG00000050393	MCUR1	2158	2050	2469	2253	2140	2462	1291	1999
ENSG00000050405	LIMA1	3558	3290	3301	3559	3357	4154	831	1583
ENSG00000050426	LETMD1	4015	4618	4413	4083	3973	4817	9445	7995
ENSG00000050438	SLC4A8	122	136	120	114	79	123	86	87
ENSG00000050555	LAMC3	8	11	13	9	5	10	32	47
ENSG00000050628	PTGER3	0	2	0	0	6	8	0	1
ENSG00000050730	TNIP3	0	0	0	0	0	0	0	0
ENSG00000050748	MAPK9	1764	1826	1920	1947	1687	2145	909	1464
ENSG00000050767	COL23A1	0	0	0	0	0	0	0	0
ENSG00000050820	BCAR1	447	1771	2592	3614	1906	3294	7327	5658
ENSG00000051009	FAM160A2	1115	2071	2264	2325	1892	2464	3443	2931
ENSG00000051108	HERPUD1	1456	1559	1704	1525	1535	1847	8129	6676
ENSG00000051128	HOMER3	74	138	194	259	164	229	212	161
ENSG00000051180	RAD51	1345	1457	1865	1780	1455	1827	1602	1189
ENSG00000051341	POLQ	2937	2784	1556	2075	1739	2145	62	178
ENSG00000051382	PIK3CB	2669	2720	2452	2552	2482	2736	895	1699
ENSG00000051523	CYBA	216	706	1284	1555	878	1470	1643	1207
ENSG00000051596	THOC3	697	764	980	871	755	740	808	474
ENSG00000051620	HEBP2	2086	2327	2482	2506	2660	3124	2186	2578
ENSG00000051825	MPHOSPH9	2950	2822	1893	2353	2024	2344	136	374
ENSG00000052126	PLEKHA5	1708	1555	1250	1381	1517	1864	238	705
ENSG00000052344	PRSS8	1	0	1	4	2	0	43	32
ENSG00000052723	SIKE1	3242	2881	1986	2288	2494	3084	491	1019
ENSG00000052749	RRP12	1220	2647	4471	4757	2911	3996	8473	6070
ENSG00000052795	FNIP2	1228	1210	863	1046	983	1241	215	452
ENSG00000052802	MSMO1	1617	1390	1220	1213	1616	1924	356	629
ENSG00000052841	TTC17	3464	3627	3029	3049	3267	3774	2722	4359
ENSG00000052850	ALX4	0	0	0	0	0	1	0	0
ENSG00000053108	FSTL4	342	520	698	741	621	855	778	677
ENSG00000053254	FOXN3	269	261	282	320	209	227	232	400
ENSG00000053328	METTL24	2	0	2	1	0	0	0	0
ENSG00000053371	AKR7A2	715	1604	2360	2625	1867	2372	2802	1933
ENSG00000053372	MRTO4	4898	5487	8336	8287	6438	7995	8062	5919
ENSG00000053438	NNAT	0	0	0	0	0	0	0	0
ENSG00000053501	USE1	299	586	861	948	697	875	2245	1495
ENSG00000053524	MCF2L2	0	1	0	4	1	3	0	5
ENSG00000053702	NRIP2	0	0	0	0	0	0	0	1
ENSG00000053747	LAMA3	1217	1266	1164	1158	1122	1473	392	678
ENSG00000053770	AP5M1	2421	2175	1868	2094	2047	2640	388	849
ENSG00000053900	ANAPC4	2925	2542	1944	2176	2085	2531	207	708
ENSG00000053918	KCNQ1	2	5	3	6	5	12	16	13
ENSG00000054116	TRAPPC3	1839	1999	2528	2388	2320	2744	3535	2699
ENSG00000054118	THRAP3	9926	10443	11191	11692	9920	12081	4678	8581
ENSG00000054148	PHPT1	442	1162	1846	2137	1419	1881	3095	2256
ENSG00000054179	ENTPD2	5	20	14	16	23	23	15	10
ENSG00000054219	LY75	198	207	161	148	193	280	79	176
ENSG00000054267	ARID4B	2599	2290	1179	1499	1771	2181	96	346
ENSG00000054277	OPN3	240	287	250	316	302	357	93	193
ENSG00000054282	SDCCAG8	643	652	546	649	619	768	362	756
ENSG00000054356	PTPRN	1	1	5	3	0	3	5	7
ENSG00000054392	HHAT	3	6	5	3	14	5	10	16
ENSG00000054523	KIF1B	4526	4739	4173	4509	3629	4379	2488	3720
ENSG00000054598	FOXC1	213	226	221	181	229	286	334	502
ENSG00000054611	TBC1D22A	457	797	1292	1258	1010	1210	2755	1923
ENSG00000054654	SYNE2	2659	2771	1114	1775	1701	1892	143	393
ENSG00000054690	PLEKHH1	531	768	431	528	644	747	451	651
ENSG00000054793	ATP9A	852	1152	1371	1306	780	903	861	1066
ENSG00000054796	SPO11	0	0	0	0	0	0	0	0
ENSG00000054803	CBLN4	0	0	0	0	0	1	0	0
ENSG00000054938	CHRDL2	0	0	0	0	0	0	0	0
ENSG00000054965	FAM168A	3595	4012	4177	4145	4021	4821	3835	4776
ENSG00000054967	RELT	308	728	987	1140	712	1039	1114	841
ENSG00000054983	GALC	34	43	30	51	31	45	31	85
ENSG00000055044	NOP58	7818	7615	6505	8018	7359	9368	838	2059
ENSG00000055070	SZRD1	5049	7001	10348	10816	8363	10663	14436	10300
ENSG00000055118	KCNH2	150	521	887	1048	548	874	2487	2062
ENSG00000055130	CUL1	7453	7531	7890	8120	8217	9682	2497	4517
ENSG00000055147	FAM114A2	818	766	627	657	650	799	321	567
ENSG00000055163	CYFIP2	1442	1794	1977	2008	1210	1425	2222	2298
ENSG00000055208	TAB2	3016	3003	2702	2923	3197	3741	1049	2113
ENSG00000055211	GINM1	695	745	824	838	897	1001	426	711
ENSG00000055332	EIF2AK2	4385	4008	2988	3431	3088	3542	643	1514
ENSG00000055483	USP36	2951	5011	6411	6805	4906	6531	9051	8140
ENSG00000055609	KMT2C	4975	5134	3053	3928	3677	4413	897	1959
ENSG00000055732	MCOLN3	15	26	10	7	8	4	1	7
ENSG00000055813	CCDC85A	0	0	0	0	0	0	0	0
ENSG00000055917	PUM2	8643	8306	6425	7299	7051	8631	1580	3566
ENSG00000055950	MRPL43	521	1037	1518	1744	1191	1627	2700	2009
ENSG00000055955	ITIH4	2	1	4	1	2	0	2	6
ENSG00000055957	ITIH1	1	0	0	2	1	0	0	0
ENSG00000056050	C4orf27	939	764	822	804	847	918	145	370
ENSG00000056097	ZFR	9617	9282	9175	9965	9387	11713	2736	5585
ENSG00000056277	ZNF280C	1242	1308	858	919	1040	1118	155	344
ENSG00000056291	NPFFR2	0	0	0	0	0	0	0	0
ENSG00000056487	PHF21B	0	0	0	0	1	0	0	0
ENSG00000056558	TRAF1	102	107	50	64	86	89	105	137
ENSG00000056586	RC3H2	3684	3747	2668	2842	3154	3619	586	1437
ENSG00000056661	PCGF2	269	532	619	585	623	729	1087	926
ENSG00000056678	KIFC1	0	0	0	0	0	0	0	0
ENSG00000056736	IL17RB	3853	4302	3768	3927	2972	3546	1142	1750
ENSG00000056972	TRAF3IP2	348	473	582	495	408	482	595	529
ENSG00000056998	GYG2	8	13	11	9	12	9	23	29
ENSG00000057019	DCBLD2	14492	14042	10858	12203	10454	13116	4288	8655
ENSG00000057149	SERPINB3	0	0	0	0	0	0	0	0
ENSG00000057252	SOAT1	2192	1919	1688	1756	1571	1816	428	719
ENSG00000057294	PKP2	3602	3790	3459	3771	3719	4695	1381	2531
ENSG00000057468	MSH4	1	1	0	0	3	5	0	1
ENSG00000057593	F7	0	2	0	0	5	3	48	73
ENSG00000057608	GDI2	11651	11423	12966	13131	12373	15162	6907	9481
ENSG00000057657	PRDM1	342	436	375	424	322	366	370	525
ENSG00000057663	ATG5	2191	2262	2200	2370	2231	2773	523	1342
ENSG00000057704	TMCC3	0	0	0	0	0	0	2	0
ENSG00000057757	PITHD1	2131	2367	2703	2764	2344	3051	3440	2675
ENSG00000057935	MTA3	1035	896	1042	921	766	954	860	1098
ENSG00000058056	USP13	2732	2542	2454	2574	2504	3131	641	1238
ENSG00000058063	ATP11B	3191	2878	1977	2478	2511	2867	316	856
ENSG00000058085	LAMC2	669	699	660	708	769	886	1583	1493
ENSG00000058091	CDK14	2	2	0	0	2	3	0	5
ENSG00000058262	SEC61A1	8883	11725	14767	14905	12048	15439	41019	30351
ENSG00000058272	PPP1R12A	3895	3488	2390	2867	2982	3676	396	959
ENSG00000058335	RASGRF1	20	29	18	28	32	50	32	21
ENSG00000058404	CAMK2B	0	2	4	3	4	1	4	6
ENSG00000058453	CROCC	53	203	283	410	189	317	380	421
ENSG00000058600	POLR3E	1815	2759	3099	3322	2537	3420	3841	4012
ENSG00000058668	ATP2B4	113	107	51	63	64	62	75	64
ENSG00000058673	ZC3H11A	4773	4565	3204	3617	3450	4172	916	2146
ENSG00000058729	RIOK2	1838	1681	1417	1642	1506	1854	203	502
ENSG00000058799	YIPF1	667	766	919	865	818	926	2157	1616
ENSG00000058804	NDC1	6937	6688	7135	7289	6824	8461	1406	2466
